FECHA,TMAX,TMIN,NOMBRE
25122018,33.8,14.1,CORDOBA AERO
25122018,35.2,20.2,CORDOBA OBSERVATORIO
25122018,34.6,16.7,CORONEL PRINGLES AERO
25122018,32.9,15.4,CORONEL SUAREZ AERO
25122018,34.2,21.8,CORRIENTES AERO
25122018,29.8,18.0,DOLORES AERO
25122018,27.1,8.1,EL BOLSON AERO
25122018,16.4,4.0,EL CALAFATE AERO
25122018,31.5,21.0,EL PALOMAR AERO
25122018,32.1,16.8,EL TREBOL
25122018,34.0,15.0,ESCUELA DE AVIACION MILITAR AERO
25122018,22.5,13.4,ESQUEL AERO
25122018,31.6,22.7,EZEIZA AERO
25122018,34.6,23.1,FORMOSA AERO
25122018,39.0,18.2,GENERAL PICO AERO
25122018,18.8,7.2,GOBERNADOR GREGORES AERO
25122018,31.3,19.1,GUALEGUAYCHU AERO
25122018,32.0,22.0,IGUAZU AERO
25122018,33.0,22.0,ITUZAINGO
25122018,30.9,18.0,JUJUY AERO
25122018,29.3,15.8,JUJUY U N
25122018,32.5,16.7,JUNIN AERO
25122018,29.6,20.2,LA PLATA AERO
25122018,19.7,7.4,LA QUIACA OBSERVATORIO
25122018,41.0,23.4,LA RIOJA AERO
25122018,35.3,17.4,LABOULAYE AERO
25122018,32.0,19.8,LAS FLORES
25122018,37.8,23.0,LAS LOMITAS
25122018,31.6,12.4,MALARGUE AERO
25122018,30.0,10.8,MAQUINCHAO
25122018,32.2,16.9,MAR DEL PLATA AERO
25122018,32.8,16.4,MARCOS JUAREZ AERO
25122018,31.5,23.0,MARIANO MORENO AERO
25122018,38.4,23.3,MENDOZA AERO
25122018,36.0,18.0,MENDOZA OBSERVATORIO
25122018,33.0,21.0,MERCEDES AERO (CTES)
25122018,31.0,20.0,MERLO AERO
25122018,33.1,18.0,METAN
25122018,32.2,19.8,MONTE CASEROS AERO
25122018,31.5,21.4,MORON AERO
25122018,36.7,20.6,NEUQUEN AERO
25122018,32.7,17.8,NUEVE DE JULIO
25122018,32.4,22.0,OBERA
25122018,31.9,14.9,OLAVARRIA AERO
25122018,34.4,23.6,ORAN AERO
25122018,31.5,19.5,PARANA AERO
25122018,27.2,14.2,PASO DE INDIOS
25122018,32.4,19.7,PASO DE LOS LIBRES AERO
25122018,33.2,18.2,PEHUAJO AERO
25122018,20.0,8.8,PERITO MORENO AERO
25122018,32.7,15.4,PIGUE AERO
25122018,35.0,18.3,PILAR OBSERVATORIO
25122018,33.0,23.0,POSADAS AERO
25122018,36.0,19.0,PRESIDENCIA ROQUE SAENZ PEÑA AERO
25122018,21.4,11.6,PUERTO DESEADO AERO
25122018,27.8,15.4,PUERTO MADRYN AERO
25122018,27.5,19.0,PUNTA INDIO B.A.
25122018,33.0,18.5,RAFAELA AERO
25122018,33.3,21.7,RECONQUISTA AERO
25122018,33.9,21.6,RESISTENCIA AERO
25122018,37.0,22.0,RIO COLORADO
25122018,34.5,19.6,RIO CUARTO AERO
25122018,18.5,3.5,RIO GALLEGOS AERO
25122018,14.0,2.8,RIO GRANDE B.A.
25122018,38.0,23.5,RIVADAVIA
25122018,31.0,20.1,ROSARIO AERO
25122018,28.5,16.0,SALTA AERO
25122018,25.2,18.3,SAN ANTONIO OESTE AERO
25122018,36.0,16.0,SAN CARLOS (MZA)
25122018,29.6,19.5,SAN FERNANDO AERO
25122018,40.7,22.5,SAN JUAN AERO
25122018,19.2,8.0,SAN JULIAN AERO
25122018,37.1,,SAN LUIS AERO
25122018,38.9,21.6,SAN MARTIN (MZA)
25122018,36.0,19.4,SAN RAFAEL AERO
25122018,20.2,8.4,SANTA CRUZ AERO
25122018,37.1,18.8,SANTA ROSA AERO
25122018,35.1,13.0,SANTA ROSA DE CONLARA AERO
25122018,37.5,22.4,SANTIAGO DEL ESTERO AERO
25122018,33.4,20.8,SAUCE VIEJO AERO
25122018,34.0,17.7,SUNCHALES AERO
25122018,31.5,17.6,TANDIL AERO
25122018,35.0,23.4,TARTAGAL AERO
25122018,37.0,23.0,TERMAS DE RIO HONDO AERO
25122018,38.2,22.0,TINOGASTA
25122018,27.7,16.4,TRELEW AERO
25122018,,,TRENQUE LAUQUEN
25122018,35.5,20.0,TRES ARROYOS
25122018,35.2,22.0,TUCUMAN AERO
25122018,9.6,3.5,USHUAIA AERO
25122018,32.5,11.6,USPALLATA
25122018,32.5,17.0,VENADO TUERTO AERO
25122018,38.2,21.0,VICTORICA
25122018,30.2,18.2,VIEDMA AERO
25122018,36.5,18.1,VILLA DE MARIA DEL RIO SECO
25122018,37.5,19.6,VILLA DOLORES AERO
25122018,31.8,19.0,VILLA GESELL AERO
25122018,39.1,17.4,VILLA REYNOLDS AERO
24122018,29.2,23.0,AEROPARQUE AERO
24122018,33.2,18.8,AZUL AERO
24122018,39.0,17.8,BAHIA BLANCA AERO
24122018,28.0,2.2,BARILOCHE AERO
24122018,0.7,-5.2,BASE BELGRANO II
24122018,3.0,1.3,BASE CARLINI (EX JUBANY)
24122018,2.9,-1.3,BASE ESPERANZA
24122018,3.1,-1.6,BASE MARAMBIO
24122018,4.8,-0.9,BASE ORCADAS
24122018,4.6,-1.8,BASE SAN MARTIN
24122018,35.0,20.2,BENITO JUAREZ AERO
24122018,28.2,19.8,BERNARDO DE IRIGOYEN AERO
24122018,34.3,17.1,BOLIVAR AERO
24122018,30.8,22.0,BUENOS AIRES OBSERVATORIO
24122018,31.7,16.5,CAMPO DE MAYO AERO
24122018,34.5,22.0,CATAMARCA AERO
24122018,32.1,17.5,CERES AERO
24122018,36.0,21.7,CHAMICAL AERO
24122018,31.5,5.0,CHAPELCO AERO
24122018,36.0,22.5,CHEPES
24122018,36.0,22.2,CHILECITO AERO
24122018,38.5,19.5,CIPOLLETTI
24122018,30.4,19.1,COMODORO RIVADAVIA AERO
24122018,30.2,17.8,CONCORDIA AERO
24122018,32.0,14.8,CORDOBA AERO
24122018,33.4,18.2,CORDOBA OBSERVATORIO
24122018,35.5,17.7,CORONEL PRINGLES AERO
24122018,35.8,16.9,CORONEL SUAREZ AERO
24122018,31.5,20.5,CORRIENTES AERO
24122018,32.0,17.8,DOLORES AERO
24122018,30.0,5.5,EL BOLSON AERO
24122018,16.9,6.0,EL CALAFATE AERO
24122018,31.5,16.5,EL PALOMAR AERO
24122018,31.0,14.7,EL TREBOL
24122018,31.5,14.0,ESCUELA DE AVIACION MILITAR AERO
24122018,25.5,10.7,ESQUEL AERO
24122018,32.5,19.1,EZEIZA AERO
24122018,33.2,21.4,FORMOSA AERO
24122018,40.0,19.8,GENERAL PICO AERO
24122018,21.0,9.0,GOBERNADOR GREGORES AERO
24122018,31.0,17.8,GUALEGUAYCHU AERO
24122018,33.0,23.1,IGUAZU AERO
24122018,33.2,21.5,ITUZAINGO
24122018,29.4,18.2,JUJUY AERO
24122018,27.4,16.7,JUJUY U N
24122018,32.5,16.0,JUNIN AERO
24122018,29.4,18.8,LA PLATA AERO
24122018,18.5,6.0,LA QUIACA OBSERVATORIO
24122018,37.0,21.9,LA RIOJA AERO
24122018,34.7,17.7,LABOULAYE AERO
24122018,33.0,20.1,LAS FLORES
24122018,36.2,22.2,LAS LOMITAS
24122018,32.5,13.8,MALARGUE AERO
24122018,33.5,10.0,MAQUINCHAO
24122018,33.6,19.0,MAR DEL PLATA AERO
24122018,30.8,15.2,MARCOS JUAREZ AERO
24122018,,15.5,MARIANO MORENO AERO
24122018,37.6,22.4,MENDOZA AERO
24122018,34.8,19.4,MENDOZA OBSERVATORIO
24122018,31.0,18.8,MERCEDES AERO (CTES)
24122018,32.0,19.7,MERLO AERO
24122018,31.5,19.0,METAN
24122018,30.5,19.0,MONTE CASEROS AERO
24122018,32.0,20.6,MORON AERO
24122018,37.9,15.2,NEUQUEN AERO
24122018,33.9,18.7,NUEVE DE JULIO
24122018,33.5,20.5,OBERA
24122018,34.2,16.5,OLAVARRIA AERO
24122018,32.5,21.4,ORAN AERO
24122018,31.3,18.3,PARANA AERO
24122018,29.7,13.6,PASO DE INDIOS
24122018,30.7,19.8,PASO DE LOS LIBRES AERO
24122018,34.5,18.5,PEHUAJO AERO
24122018,23.3,15.3,PERITO MORENO AERO
24122018,34.0,16.6,PIGUE AERO
24122018,33.1,18.0,PILAR OBSERVATORIO
24122018,33.9,21.5,POSADAS AERO
24122018,32.6,17.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
24122018,25.2,14.0,PUERTO DESEADO AERO
24122018,31.8,14.0,PUERTO MADRYN AERO
24122018,29.0,18.5,PUNTA INDIO B.A.
24122018,31.2,15.8,RAFAELA AERO
24122018,31.0,19.3,RECONQUISTA AERO
24122018,32.3,20.3,RESISTENCIA AERO
24122018,40.8,17.8,RIO COLORADO
24122018,32.9,19.3,RIO CUARTO AERO
24122018,19.0,6.0,RIO GALLEGOS AERO
24122018,15.4,1.6,RIO GRANDE B.A.
24122018,35.6,24.5,RIVADAVIA
24122018,30.0,18.8,ROSARIO AERO
24122018,27.8,17.3,SALTA AERO
24122018,31.7,14.0,SAN ANTONIO OESTE AERO
24122018,35.0,18.0,SAN CARLOS (MZA)
24122018,30.2,19.9,SAN FERNANDO AERO
24122018,39.0,25.5,SAN JUAN AERO
24122018,24.5,10.7,SAN JULIAN AERO
24122018,36.5,22.1,SAN LUIS AERO
24122018,37.5,21.3,SAN MARTIN (MZA)
24122018,37.6,17.0,SAN RAFAEL AERO
24122018,23.8,9.6,SANTA CRUZ AERO
24122018,36.4,21.8,SANTA ROSA AERO
24122018,33.6,20.0,SANTA ROSA DE CONLARA AERO
24122018,34.5,20.4,SANTIAGO DEL ESTERO AERO
24122018,30.6,18.3,SAUCE VIEJO AERO
24122018,31.6,15.5,SUNCHALES AERO
24122018,33.6,17.6,TANDIL AERO
24122018,31.6,20.6,TARTAGAL AERO
24122018,35.5,22.1,TERMAS DE RIO HONDO AERO
24122018,35.5,17.5,TINOGASTA
24122018,33.0,15.9,TRELEW AERO
24122018,34.8,20.6,TRENQUE LAUQUEN
24122018,37.2,21.2,TRES ARROYOS
24122018,33.2,21.5,TUCUMAN AERO
24122018,10.2,4.0,USHUAIA AERO
24122018,30.5,9.0,USPALLATA
24122018,31.0,16.1,VENADO TUERTO AERO
24122018,38.0,22.1,VICTORICA
24122018,30.8,16.2,VIEDMA AERO
24122018,34.0,12.9,VILLA DE MARIA DEL RIO SECO
24122018,36.4,16.8,VILLA DOLORES AERO
24122018,33.2,18.4,VILLA GESELL AERO
24122018,38.2,18.4,VILLA REYNOLDS AERO
23122018,28.9,21.5,AEROPARQUE AERO
23122018,32.6,17.5,AZUL AERO
23122018,38.6,21.5,BAHIA BLANCA AERO
23122018,25.6,5.3,BARILOCHE AERO
23122018,1.0,-5.0,BASE BELGRANO II
23122018,3.6,2.3,BASE CARLINI (EX JUBANY)
23122018,4.9,-1.3,BASE ESPERANZA
23122018,3.7,-2.3,BASE MARAMBIO
23122018,3.3,-1.5,BASE ORCADAS
23122018,4.0,-0.6,BASE SAN MARTIN
23122018,34.6,16.0,BENITO JUAREZ AERO
23122018,29.0,19.1,BERNARDO DE IRIGOYEN AERO
23122018,33.6,18.4,BOLIVAR AERO
23122018,29.9,19.8,BUENOS AIRES OBSERVATORIO
23122018,31.6,15.2,CAMPO DE MAYO AERO
23122018,34.6,23.3,CATAMARCA AERO
23122018,32.0,17.5,CERES AERO
23122018,36.8,21.4,CHAMICAL AERO
23122018,29.0,9.8,CHAPELCO AERO
23122018,36.0,21.0,CHEPES
23122018,35.9,18.3,CHILECITO AERO
23122018,36.1,19.7,CIPOLLETTI
23122018,29.6,16.1,COMODORO RIVADAVIA AERO
23122018,30.2,18.5,CONCORDIA AERO
23122018,32.1,15.2,CORDOBA AERO
23122018,33.5,19.1,CORDOBA OBSERVATORIO
23122018,36.1,15.5,CORONEL PRINGLES AERO
23122018,34.4,15.6,CORONEL SUAREZ AERO
23122018,30.5,20.8,CORRIENTES AERO
23122018,30.2,15.5,DOLORES AERO
23122018,27.2,5.2,EL BOLSON AERO
23122018,20.4,3.0,EL CALAFATE AERO
23122018,31.0,15.0,EL PALOMAR AERO
23122018,31.6,15.6,EL TREBOL
23122018,32.0,13.5,ESCUELA DE AVIACION MILITAR AERO
23122018,23.9,8.6,ESQUEL AERO
23122018,31.5,15.9,EZEIZA AERO
23122018,32.0,22.4,FORMOSA AERO
23122018,35.8,20.5,GENERAL PICO AERO
23122018,25.0,13.5,GOBERNADOR GREGORES AERO
23122018,30.5,14.4,GUALEGUAYCHU AERO
23122018,32.4,21.5,IGUAZU AERO
23122018,35.0,20.2,ITUZAINGO
23122018,29.9,18.2,JUJUY AERO
23122018,26.4,18.1,JUJUY U N
23122018,33.0,17.0,JUNIN AERO
23122018,27.7,16.5,LA PLATA AERO
23122018,21.2,6.0,LA QUIACA OBSERVATORIO
23122018,38.0,20.9,LA RIOJA AERO
23122018,35.3,16.4,LABOULAYE AERO
23122018,33.4,18.5,LAS FLORES
23122018,35.9,23.6,LAS LOMITAS
23122018,31.8,12.5,MALARGUE AERO
23122018,31.0,7.9,MAQUINCHAO
23122018,31.7,15.1,MAR DEL PLATA AERO
23122018,31.8,14.5,MARCOS JUAREZ AERO
23122018,31.5,14.0,MARIANO MORENO AERO
23122018,37.7,20.0,MENDOZA AERO
23122018,35.0,18.4,MENDOZA OBSERVATORIO
23122018,30.4,19.8,MERCEDES AERO (CTES)
23122018,32.0,17.5,MERLO AERO
23122018,,,METAN
23122018,30.4,19.4,MONTE CASEROS AERO
23122018,32.0,18.1,MORON AERO
23122018,34.7,18.8,NEUQUEN AERO
23122018,33.5,19.8,NUEVE DE JULIO
23122018,,,OBERA
23122018,35.7,14.7,OLAVARRIA AERO
23122018,31.7,21.1,ORAN AERO
23122018,31.2,18.0,PARANA AERO
23122018,29.1,12.6,PASO DE INDIOS
23122018,30.2,19.0,PASO DE LOS LIBRES AERO
23122018,34.0,18.6,PEHUAJO AERO
23122018,22.6,10.7,PERITO MORENO AERO
23122018,34.5,16.1,PIGUE AERO
23122018,32.8,18.4,PILAR OBSERVATORIO
23122018,33.0,21.9,POSADAS AERO
23122018,31.9,19.0,PRESIDENCIA ROQUE SAENZ PEÑA AERO
23122018,29.0,11.2,PUERTO DESEADO AERO
23122018,32.0,12.8,PUERTO MADRYN AERO
23122018,26.0,16.0,PUNTA INDIO B.A.
23122018,31.0,15.0,RAFAELA AERO
23122018,30.4,19.8,RECONQUISTA AERO
23122018,31.6,20.9,RESISTENCIA AERO
23122018,38.2,20.0,RIO COLORADO
23122018,34.0,18.2,RIO CUARTO AERO
23122018,26.8,5.7,RIO GALLEGOS AERO
23122018,14.6,3.1,RIO GRANDE B.A.
23122018,37.0,25.0,RIVADAVIA
23122018,30.7,18.1,ROSARIO AERO
23122018,27.3,15.2,SALTA AERO
23122018,32.0,16.8,SAN ANTONIO OESTE AERO
23122018,,,SAN CARLOS (MZA)
23122018,29.7,17.7,SAN FERNANDO AERO
23122018,37.7,17.5,SAN JUAN AERO
23122018,29.9,8.9,SAN JULIAN AERO
23122018,36.5,19.4,SAN LUIS AERO
23122018,37.8,19.6,SAN MARTIN (MZA)
23122018,36.5,16.1,SAN RAFAEL AERO
23122018,27.8,5.9,SANTA CRUZ AERO
23122018,36.7,16.9,SANTA ROSA AERO
23122018,33.5,14.0,SANTA ROSA DE CONLARA AERO
23122018,33.4,20.5,SANTIAGO DEL ESTERO AERO
23122018,30.9,17.0,SAUCE VIEJO AERO
23122018,30.9,16.4,SUNCHALES AERO
23122018,33.0,14.0,TANDIL AERO
23122018,31.0,21.6,TARTAGAL AERO
23122018,34.0,21.0,TERMAS DE RIO HONDO AERO
23122018,33.6,16.0,TINOGASTA
23122018,33.0,15.4,TRELEW AERO
23122018,35.0,19.5,TRENQUE LAUQUEN
23122018,37.0,18.5,TRES ARROYOS
23122018,31.0,20.4,TUCUMAN AERO
23122018,15.0,6.8,USHUAIA AERO
23122018,25.1,11.0,USPALLATA
23122018,32.1,16.9,VENADO TUERTO AERO
23122018,38.0,15.9,VICTORICA
23122018,27.4,16.0,VIEDMA AERO
23122018,33.8,12.3,VILLA DE MARIA DEL RIO SECO
23122018,35.0,18.2,VILLA DOLORES AERO
23122018,31.2,14.8,VILLA GESELL AERO
23122018,37.6,15.4,VILLA REYNOLDS AERO
22122018,26.5,18.5,AEROPARQUE AERO
22122018,30.2,10.9,AZUL AERO
22122018,35.6,13.0,BAHIA BLANCA AERO
22122018,24.2,4.4,BARILOCHE AERO
22122018,0.8,-5.5,BASE BELGRANO II
22122018,3.1,0.4,BASE CARLINI (EX JUBANY)
22122018,5.0,-1.1,BASE ESPERANZA
22122018,3.2,-3.0,BASE MARAMBIO
22122018,6.0,0.2,BASE ORCADAS
22122018,7.1,1.0,BASE SAN MARTIN
22122018,31.0,13.2,BENITO JUAREZ AERO
22122018,22.7,18.2,BERNARDO DE IRIGOYEN AERO
22122018,32.1,17.7,BOLIVAR AERO
22122018,28.2,17.8,BUENOS AIRES OBSERVATORIO
22122018,27.1,16.6,CAMPO DE MAYO AERO
22122018,31.4,17.5,CATAMARCA AERO
22122018,31.0,17.3,CERES AERO
22122018,35.0,16.9,CHAMICAL AERO
22122018,26.8,10.0,CHAPELCO AERO
22122018,34.0,17.0,CHEPES
22122018,36.1,,CHILECITO AERO
22122018,34.6,20.0,CIPOLLETTI
22122018,29.2,17.5,COMODORO RIVADAVIA AERO
22122018,30.0,17.4,CONCORDIA AERO
22122018,30.6,14.4,CORDOBA AERO
22122018,32.0,16.0,CORDOBA OBSERVATORIO
22122018,31.6,11.0,CORONEL PRINGLES AERO
22122018,31.4,11.6,CORONEL SUAREZ AERO
22122018,30.1,20.3,CORRIENTES AERO
22122018,26.8,14.1,DOLORES AERO
22122018,26.4,6.5,EL BOLSON AERO
22122018,21.9,11.6,EL CALAFATE AERO
22122018,28.9,16.5,EL PALOMAR AERO
22122018,30.5,14.5,EL TREBOL
22122018,32.5,14.0,ESCUELA DE AVIACION MILITAR AERO
22122018,24.0,7.7,ESQUEL AERO
22122018,27.6,16.5,EZEIZA AERO
22122018,28.6,20.8,FORMOSA AERO
22122018,33.4,17.9,GENERAL PICO AERO
22122018,22.5,14.8,GOBERNADOR GREGORES AERO
22122018,28.1,17.2,GUALEGUAYCHU AERO
22122018,26.6,20.2,IGUAZU AERO
22122018,31.2,23.1,ITUZAINGO
22122018,26.6,17.8,JUJUY AERO
22122018,22.7,16.6,JUJUY U N
22122018,31.0,13.5,JUNIN AERO
22122018,26.0,16.1,LA PLATA AERO
22122018,21.7,8.4,LA QUIACA OBSERVATORIO
22122018,36.0,17.4,LA RIOJA AERO
22122018,33.3,14.0,LABOULAYE AERO
22122018,28.5,12.5,LAS FLORES
22122018,33.5,22.8,LAS LOMITAS
22122018,31.6,9.4,MALARGUE AERO
22122018,29.5,9.0,MAQUINCHAO
22122018,21.2,14.2,MAR DEL PLATA AERO
22122018,30.4,14.0,MARCOS JUAREZ AERO
22122018,28.5,14.0,MARIANO MORENO AERO
22122018,35.4,16.2,MENDOZA AERO
22122018,32.9,16.0,MENDOZA OBSERVATORIO
22122018,30.4,18.2,MERCEDES AERO (CTES)
22122018,28.5,17.0,MERLO AERO
22122018,29.5,19.6,MONTE CASEROS AERO
22122018,28.5,17.1,MORON AERO
22122018,34.4,19.5,NEUQUEN AERO
22122018,32.3,15.6,NUEVE DE JULIO
22122018,27.5,20.8,OBERA
22122018,31.9,10.7,OLAVARRIA AERO
22122018,29.9,19.8,ORAN AERO
22122018,29.2,19.8,PARANA AERO
22122018,27.8,14.0,PASO DE INDIOS
22122018,29.1,19.0,PASO DE LOS LIBRES AERO
22122018,32.6,15.6,PEHUAJO AERO
22122018,20.0,12.3,PERITO MORENO AERO
22122018,32.5,13.3,PIGUE AERO
22122018,31.5,14.6,PILAR OBSERVATORIO
22122018,29.0,22.7,POSADAS AERO
22122018,31.0,18.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
22122018,28.4,10.8,PUERTO DESEADO AERO
22122018,33.4,13.8,PUERTO MADRYN AERO
22122018,24.4,17.2,PUNTA INDIO B.A.
22122018,29.5,14.0,RAFAELA AERO
22122018,30.0,18.6,RECONQUISTA AERO
22122018,30.9,20.6,RESISTENCIA AERO
22122018,37.6,17.8,RIO COLORADO
22122018,31.5,15.8,RIO CUARTO AERO
22122018,24.0,14.0,RIO GALLEGOS AERO
22122018,19.5,9.7,RIO GRANDE B.A.
22122018,32.0,21.0,RIVADAVIA
22122018,30.2,14.4,ROSARIO AERO
22122018,22.8,16.0,SALTA AERO
22122018,33.6,11.8,SAN ANTONIO OESTE AERO
22122018,32.5,10.4,SAN CARLOS (MZA)
22122018,26.2,18.0,SAN FERNANDO AERO
22122018,36.2,15.3,SAN JUAN AERO
22122018,27.3,13.7,SAN JULIAN AERO
22122018,33.5,15.0,SAN LUIS AERO
22122018,35.1,15.6,SAN MARTIN (MZA)
22122018,35.0,14.1,SAN RAFAEL AERO
22122018,27.6,12.5,SANTA CRUZ AERO
22122018,34.6,16.0,SANTA ROSA AERO
22122018,31.7,15.0,SANTA ROSA DE CONLARA AERO
22122018,32.0,15.2,SANTIAGO DEL ESTERO AERO
22122018,31.0,16.0,SAUCE VIEJO AERO
22122018,30.7,15.6,SUNCHALES AERO
22122018,30.0,9.4,TANDIL AERO
22122018,27.2,18.2,TARTAGAL AERO
22122018,33.5,16.5,TERMAS DE RIO HONDO AERO
22122018,33.5,18.0,TINOGASTA
22122018,32.2,11.4,TRELEW AERO
22122018,33.1,16.9,TRENQUE LAUQUEN
22122018,33.5,13.6,TRES ARROYOS
22122018,30.8,16.9,TUCUMAN AERO
22122018,16.7,7.4,USHUAIA AERO
22122018,30.9,8.0,USPALLATA
22122018,30.6,15.9,VENADO TUERTO AERO
22122018,35.7,15.7,VICTORICA
22122018,36.7,15.1,VIEDMA AERO
22122018,32.7,12.6,VILLA DE MARIA DEL RIO SECO
22122018,33.4,15.6,VILLA DOLORES AERO
22122018,22.0,14.5,VILLA GESELL AERO
22122018,34.3,11.6,VILLA REYNOLDS AERO
21122018,28.0,20.9,AEROPARQUE AERO
21122018,25.0,16.6,AZUL AERO
21122018,27.5,14.9,BAHIA BLANCA AERO
21122018,26.4,4.6,BARILOCHE AERO
21122018,0.7,-4.5,BASE BELGRANO II
21122018,4.2,0.4,BASE CARLINI (EX JUBANY)
21122018,3.3,-2.5,BASE ESPERANZA
21122018,1.0,-2.2,BASE MARAMBIO
21122018,1.6,-2.0,BASE ORCADAS
21122018,5.8,0.5,BASE SAN MARTIN
21122018,25.3,16.0,BENITO JUAREZ AERO
21122018,27.5,17.2,BERNARDO DE IRIGOYEN AERO
21122018,27.6,15.1,BOLIVAR AERO
21122018,27.7,19.6,BUENOS AIRES OBSERVATORIO
21122018,25.9,18.6,CAMPO DE MAYO AERO
21122018,29.0,14.5,CATAMARCA AERO
21122018,28.6,18.4,CERES AERO
21122018,32.3,15.7,CHAMICAL AERO
21122018,28.0,9.4,CHAPELCO AERO
21122018,30.5,16.0,CHEPES
21122018,30.1,17.0,CHILECITO AERO
21122018,34.0,14.2,CIPOLLETTI
21122018,26.6,16.1,COMODORO RIVADAVIA AERO
21122018,28.0,18.5,CONCORDIA AERO
21122018,29.1,10.0,CORDOBA AERO
21122018,28.7,12.5,CORDOBA OBSERVATORIO
21122018,27.1,14.4,CORONEL PRINGLES AERO
21122018,27.6,13.7,CORONEL SUAREZ AERO
21122018,28.5,20.7,CORRIENTES AERO
21122018,25.5,17.0,DOLORES AERO
21122018,28.4,13.3,EL BOLSON AERO
21122018,18.9,11.4,EL CALAFATE AERO
21122018,27.5,19.0,EL PALOMAR AERO
21122018,27.5,14.8,EL TREBOL
21122018,27.5,10.7,ESCUELA DE AVIACION MILITAR AERO
21122018,25.0,10.2,ESQUEL AERO
21122018,27.1,18.8,EZEIZA AERO
21122018,30.2,21.3,FORMOSA AERO
21122018,29.5,13.1,GENERAL PICO AERO
21122018,27.5,9.0,GOBERNADOR GREGORES AERO
21122018,27.4,19.8,GUALEGUAYCHU AERO
21122018,29.5,22.0,IGUAZU AERO
21122018,27.5,20.0,ITUZAINGO
21122018,24.9,18.8,JUJUY AERO
21122018,23.0,17.5,JUJUY U N
21122018,26.8,16.0,JUNIN AERO
21122018,26.4,18.5,LA PLATA AERO
21122018,21.0,9.1,LA QUIACA OBSERVATORIO
21122018,31.0,16.9,LA RIOJA AERO
21122018,28.6,15.0,LABOULAYE AERO
21122018,25.0,18.4,LAS FLORES
21122018,31.9,25.7,LAS LOMITAS
21122018,26.6,8.6,MALARGUE AERO
21122018,28.5,9.0,MAQUINCHAO
21122018,19.4,16.6,MAR DEL PLATA AERO
21122018,28.0,14.0,MARCOS JUAREZ AERO
21122018,27.0,16.5,MARIANO MORENO AERO
21122018,31.0,10.8,MENDOZA AERO
21122018,28.6,12.5,MENDOZA OBSERVATORIO
21122018,28.0,21.0,MERCEDES AERO (CTES)
21122018,27.3,18.8,MERLO AERO
21122018,,17.8,METAN
21122018,27.8,20.3,MONTE CASEROS AERO
21122018,26.8,18.9,MORON AERO
21122018,32.5,13.5,NEUQUEN AERO
21122018,26.8,15.6,NUEVE DE JULIO
21122018,27.0,18.5,OBERA
21122018,25.7,16.5,OLAVARRIA AERO
21122018,25.8,21.2,ORAN AERO
21122018,27.0,16.5,PARANA AERO
21122018,28.1,12.5,PASO DE INDIOS
21122018,27.6,20.8,PASO DE LOS LIBRES AERO
21122018,27.6,16.2,PEHUAJO AERO
21122018,24.0,11.1,PERITO MORENO AERO
21122018,27.2,14.3,PIGUE AERO
21122018,27.9,13.3,PILAR OBSERVATORIO
21122018,27.0,19.7,POSADAS AERO
21122018,29.9,20.9,PRESIDENCIA ROQUE SAENZ PEÑA AERO
21122018,21.2,13.6,PUERTO DESEADO AERO
21122018,28.2,13.8,PUERTO MADRYN AERO
21122018,26.0,18.2,PUNTA INDIO B.A.
21122018,26.8,15.0,RAFAELA AERO
21122018,28.4,21.8,RECONQUISTA AERO
21122018,28.5,20.4,RESISTENCIA AERO
21122018,33.6,12.8,RIO COLORADO
21122018,28.0,11.7,RIO CUARTO AERO
21122018,24.0,9.2,RIO GALLEGOS AERO
21122018,18.0,8.9,RIO GRANDE B.A.
21122018,28.2,19.5,RIVADAVIA
21122018,28.1,15.9,ROSARIO AERO
21122018,23.1,16.5,SALTA AERO
21122018,27.2,7.0,SAN ANTONIO OESTE AERO
21122018,28.5,9.0,SAN CARLOS (MZA)
21122018,27.0,19.0,SAN FERNANDO AERO
21122018,31.5,13.6,SAN JUAN AERO
21122018,26.9,11.5,SAN JULIAN AERO
21122018,28.3,10.4,SAN LUIS AERO
21122018,30.1,12.5,SAN MARTIN (MZA)
21122018,30.5,11.1,SAN RAFAEL AERO
21122018,24.0,8.3,SANTA CRUZ AERO
21122018,31.0,13.4,SANTA ROSA AERO
21122018,26.8,7.2,SANTA ROSA DE CONLARA AERO
21122018,29.6,19.0,SANTIAGO DEL ESTERO AERO
21122018,27.7,16.2,SAUCE VIEJO AERO
21122018,28.6,14.8,SUNCHALES AERO
21122018,24.6,14.6,TANDIL AERO
21122018,24.7,18.2,TARTAGAL AERO
21122018,29.5,18.5,TERMAS DE RIO HONDO AERO
21122018,27.5,11.5,TINOGASTA
21122018,28.0,15.7,TRELEW AERO
21122018,28.5,15.4,TRENQUE LAUQUEN
21122018,26.5,16.9,TRES ARROYOS
21122018,27.0,17.0,TUCUMAN AERO
21122018,12.0,8.0,USHUAIA AERO
21122018,27.0,6.5,USPALLATA
21122018,27.0,16.0,VENADO TUERTO AERO
21122018,31.7,11.5,VICTORICA
21122018,28.9,14.0,VIEDMA AERO
21122018,29.4,15.1,VILLA DE MARIA DEL RIO SECO
21122018,27.8,8.3,VILLA DOLORES AERO
